brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
generations#;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199
difftime;67;74;69;68;69;62;63;73;74;69;68;63;57;63;58;76;74;68;65;68;65;66;69;71;62;61;75;69;75;74;70;74;75;74;70;74;66;70;70;73;66;73;71;68;73;62;75;72;75;74
"[(10,11,""then""),(-1,-1,""exit"")]";[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,5,6,7,8,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]}
generations#;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199
difftime;71;73;73;68;72;65;75;74;77;74;67;57;62;65;70;77;66;64;56;62;62;77;64;76;72;66;75;73;72;72;74;70;75;73;75;74;69;74;76;74;66;71;64;76;70;74;59;71;73;68
"[(10,13,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]}
generations#;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199
difftime;75;72;69;72;67;70;71;67;77;73;62;64;67;64;68;77;72;59;69;68;62;78;70;79;76;65;74;72;69;75;71;71;74;64;62;71;68;71;71;75;70;68;72;74;77;75;72;77;74;60
"[(16,17,""inWhile""),(-1,-1,""exit"")]";[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,29,30,33,34,41,42,43,44,45,46,44,47,48,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]};[1,2,3,4,25,26,27,28,-1]}
generations#;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199
difftime;74;70;73;71;68;73;70;73;77;67;68;60;65;57;69;67;76;67;68;67;60;78;66;81;72;60;75;68;70;73;66;75;63;69;76;72;75;73;74;72;63;71;69;65;78;70;71;68;64;70
