brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
generations#;43;9;13;85;6;12;10;1;25;29;7;17;12;5;9;24;8;25;9;4;31;17;6;24;4;45;31;15;35;5;23;8;21;34;1;11;9;10;18;86;13;20;16;5;199;13;23;16;9;3
difftime;56;12;18;117;7;14;15;2;32;38;10;24;16;7;11;29;10;34;13;6;38;23;8;31;6;55;39;20;45;7;29;10;27;46;3;14;12;13;25;115;16;26;21;7;244;18;29;25;11;5
"[(10,14,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]}
generations#;57;18;36;4;41;5;3;22;23;20;4;8;27;23;43;39;78;9;25;9;29;65;24;9;36;7;7;33;0;39;69;11;10;14;6;16;1;7;26;12;9;35;9;34;13;17;12;35;35;9
difftime;73;25;46;6;51;8;4;31;30;28;6;10;36;31;58;51;102;12;33;13;38;83;30;11;48;10;10;41;1;51;93;15;12;20;7;20;2;11;34;15;13;42;13;45;18;21;17;46;45;12
"[(16,17,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
"[(16,19,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]}
generations#;52;199;18;82;9;13;199;199;2;5;15;95;115;19;14;138;2;15;172;46;21;105;199;162;101;47;21;17;101;15;4;72;146;23;10;79;199;4;135;149;199;199;1;199;68;22;24;16;14;16
difftime;68;247;24;107;12;18;243;242;4;7;20;121;143;26;20;167;3;21;211;62;29;127;229;201;127;59;30;23;127;21;6;92;180;33;13;95;247;6;172;182;244;248;2;243;87;30;32;21;21;23
