brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
generations#;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199
difftime;176;180;178;184;179;182;178;178;178;177;173;181;183;182;180;180;178;182;178;185;182;180;181;179;180;177;178;188;184;185;180;187;186;185;184;186;179;183;177;181;180;180;182;178;186;175;184;180;180;182
"[(10,14,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]}
generations#;5;22;199;72;36;20;199;199;16;0;199;199;8;7;25;16;19;13;2;199;199;0;8;199;199;199;33;67;11;14;5;23;1;199;8;12;62;7;9;199;199;199;199;199;199;17;199;14;18;15
difftime;5;21;176;62;30;17;169;169;14;1;179;179;8;7;24;15;18;12;3;186;173;1;8;169;174;174;30;59;11;13;6;21;2;176;8;12;55;7;9;176;173;177;182;173;177;17;177;13;17;13
"[(16,17,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;1;0;1;0;1;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
"[(16,19,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]}
generations#;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199;199
difftime;189;193;194;194;186;192;191;184;192;190;198;199;187;199;195;192;197;190;198;186;193;193;197;196;197;190;198;190;191;190;189;202;195;203;198;203;195;187;197;196;199;197;197;189;204;189;194;191;188;199
