brunch;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
generations#;6;199;199;19;7;7;199;6;2;1;5;51;199;199;5;4;6;81;4;4;16;10;7;6;199;9;4;11;17;8;1;199;47;14;199;11;10;7;199;56;3;121;199;11;53;7;81;199;22;6
difftime;8;241;255;25;9;8;244;8;3;2;7;66;264;236;6;4;8;101;5;5;21;12;8;8;257;10;5;14;19;10;2;232;59;17;254;13;11;9;245;61;4;154;272;12;60;9;100;264;25;8
"[(10,14,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,14,5,6,7,15,5,16,17,18,-1]}
generations#;3;27;32;137;16;199;17;15;0;10;0;50;54;199;5;35;16;18;9;2;199;3;32;3;8;7;11;130;199;5;16;0;7;23;2;32;139;18;199;7;199;3;27;0;10;21;7;2;6;4
difftime;5;36;42;174;20;250;21;20;1;11;0;61;61;224;7;39;21;23;11;3;247;3;34;5;9;8;13;161;227;5;19;1;10;35;3;36;166;22;243;8;284;5;31;1;11;30;9;3;7;7
"[(16,17,""then""),(-1,-1,""exit"")]";[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]}
generations#;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
difftime;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1
"[(16,19,""else""),(-1,-1,""exit"")]";[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,16,17,18,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,16,17,18,-1]};[1,2,3,4,5,6,7,8,9,10,11,12,5,16,19,-1]};[1,2,3,4,5,6,7,15,5,6,7,15,5,6,7,8,9,10,11,12,5,16,19,-1]}
generations#;124;34;8;98;199;199;199;199;94;179;109;37;199;28;14;199;70;10;20;180;93;46;199;18;91;23;114;121;51;63;111;68;66;199;134;36;10;106;159;17;199;199;147;30;37;199;69;199;25;115
difftime;142;37;11;121;227;253;246;232;106;209;141;45;227;31;15;223;83;13;21;227;103;48;228;25;99;25;135;151;55;67;130;83;82;249;153;39;13;121;186;18;232;229;165;32;41;236;78;221;29;141
